frame	time_s	mouse_screen_x	mouse_screen_y	mouse_ray_x	mouse_ray_y	mouse_ray_z	PlayerCapsule_0_pos_x	PlayerCapsule_0_pos_y	PlayerCapsule_0_pos_z	PlayerCapsule_0_q_x	PlayerCapsule_0_q_y	PlayerCapsule_0_q_z	PlayerCapsule_0_q_w	PlayerCapsule_0_eul_x	PlayerCapsule_0_eul_y	PlayerCapsule_0_eul_z	PlayerCapsule_0_hovered	Car1_1_pos_x	Car1_1_pos_y	Car1_1_pos_z	Car1_1_q_x	Car1_1_q_y	Car1_1_q_z	Car1_1_q_w	Car1_1_eul_x	Car1_1_eul_y	Car1_1_eul_z	Car1_1_hovered	Car2_2_pos_x	Car2_2_pos_y	Car2_2_pos_z	Car2_2_q_x	Car2_2_q_y	Car2_2_q_z	Car2_2_q_w	Car2_2_eul_x	Car2_2_eul_y	Car2_2_eul_z	Car2_2_hovered	evt_trial_0	evt_lane_1	evt_car_2	evt_yielding_3	evt_ehmi_4
517	2.76157	811	404.8542	-0.01809491	-0.1545825	0.9878141	-0.004725391	0.104318	0.4165119	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
518	2.769543	811	404.8542	-0.01808589	-0.154585	0.9878139	-0.00481584	0.104318	0.4244844	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
519	2.777747	811	404.8542	-0.01807422	-0.1545893	0.9878135	-0.004908909	0.104318	0.4326878	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
520	2.785155	811	404.8542	-0.01806301	-0.1545938	0.987813	-0.004992945	0.104318	0.440095	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
521	2.791741	811	404.8542	-0.01805183	-0.1545974	0.9878126	-0.00506766	0.104318	0.4466807	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
522	2.798247	811	404.8542	-0.01804295	-0.1546008	0.9878123	-0.005141469	0.104318	0.4531865	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
523	2.804247	811	404.8542	-0.01803409	-0.1546034	0.987812	-0.00520953	0.104318	0.4591855	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
524	2.811704	811	404.8542	-0.01802541	-0.1546069	0.9878116	-0.005294124	0.104318	0.466642	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
525	2.818633	811	404.8542	-0.0180148	-0.1546111	0.9878111	-0.005372732	0.1043178	0.4735707	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
526	2.825168	811	404.8542	-0.01800564	-0.1546156	0.9878106	-0.00544687	0.104318	0.4801055	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
527	2.831824	811	404.8542	-0.01799703	-0.1546211	0.98781	-0.005522372	0.104318	0.4867605	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
528	2.839789	811	404.8542	-0.01798721	-0.1546261	0.9878093	-0.005612738	0.104318	0.4947257	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
529	2.848271	811	404.8542	-0.0179762	-0.1546314	0.9878086	-0.005708957	0.104603	0.5032067	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
530	2.856045	811	404.8542	-0.01796563	-0.1546387	0.9878078	-0.005797146	0.1065119	0.51098	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
531	2.863395	811	404.8542	-0.01795477	-0.1546431	0.9878072	-0.005880532	0.1081962	0.5183299	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
532	2.870154	811	404.8542	-0.01794614	-0.1546493	0.9878064	-0.00595721	0.1096423	0.5250886	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
533	2.877644	811	404.8542	-0.0179366	-0.1546547	0.9878057	-0.006042179	0.1111315	0.5325781	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
534	2.884408	811	404.8542	-0.01792838	-0.1546612	0.9878049	-0.006118918	0.1123744	0.5393421	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
535	2.891226	811	404.8542	-0.0179191	-0.1546669	0.9878041	-0.006196255	0.1135303	0.5461589	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
536	2.897741	811	404.8542	-0.01791133	-0.1546729	0.9878033	-0.006270165	0.1145446	0.5526735	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
537	2.90663	811	404.8542	-0.01790384	-0.1546801	0.9878024	-0.006371009	0.115787	0.5615622	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
538	2.91439	811	404.8542	-0.01789423	-0.1546881	0.9878013	-0.006459036	0.1167391	0.5693213	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
539	2.921307	811	404.8542	-0.01788464	-0.1546943	0.9878005	-0.006537512	0.1174842	0.5762384	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
540	2.927752	811	404.8542	-0.01787634	-0.1547014	0.9877995	-0.006610632	0.1180912	0.5826834	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
541	2.934467	811	404.8542	-0.0178698	-0.1547071	0.9877988	-0.006686806	0.1186338	0.5893977	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
542	2.942206	811	404.8542	-0.0178626	-0.1547137	0.9877979	-0.006774602	0.1191469	0.5971363	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
543	2.949309	811	404.8542	-0.01785454	-0.1547222	0.9877966	-0.006855179	0.1195117	0.6042386	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
544	2.956024	811	404.8542	-0.01784809	-0.1547304	0.9877955	-0.00693136	0.1197633	0.6109535	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
545	2.962237	811	404.8542	-0.01784055	-0.1547371	0.9877946	-0.007001834	0.119916	0.6171653	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
546	2.970637	811	404.8542	-0.01783499	-0.1547438	0.9877937	-0.007097134	0.1199995	0.6255654	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
547	2.978517	811	404.8542	-0.01782746	-0.1547523	0.9877924	-0.007186525	0.1199999	0.6334445	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
548	2.985948	811	404.8542	-0.01782034	-0.1547618	0.9877911	-0.007270829	0.1200001	0.6408755	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
549	2.992507	811	404.8542	-0.01781472	-0.1547698	0.9877899	-0.007345239	0.1199999	0.6474341	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
550	3.000018	811	404.8542	-0.01780805	-0.1547761	0.987789	-0.007430442	0.1200715	0.6549442	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
551	3.007348	811	404.8542	-0.01780341	-0.1547853	0.9877877	-0.007513596	0.1209933	0.6622737	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
552	3.013674	811	404.8542	-0.01779741	-0.1547934	0.9877865	-0.007585364	0.1217008	0.6685995	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
553	3.020425	811	404.8542	-0.01779282	-0.1548011	0.9877855	-0.007661944	0.1223658	0.6753497	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
554	3.027405	811	404.8542	-0.01778896	-0.1548086	0.9877843	-0.007741129	0.1229566	0.6823293	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
555	3.03557	811	404.8542	-0.01778369	-0.1548154	0.9877834	-0.007833755	0.1235228	0.6904936	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
556	3.042614	811	404.8542	-0.0177788	-0.154825	0.9877819	-0.007913667	0.1239036	0.6975373	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
557	3.049801	811	404.8542	-0.0177755	-0.1548344	0.9877805	-0.007995199	0.1241894	0.7047238	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
558	3.056002	811	404.8542	-0.01777134	-0.1548427	0.9877793	-0.008065544	0.124353	0.7109243	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
559	3.062079	811	404.8542	-0.01776789	-0.1548507	0.9877781	-0.008134489	0.1244386	0.7170014	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
560	3.068542	811	404.8542	-0.0177654	-0.1548573	0.9877771	-0.008207804	0.1244485	0.7234635	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
561	3.075473	811	404.8542	-0.01776318	-0.1548664	0.9877757	-0.008286432	0.1244084	0.7303941	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
562	3.082002	811	404.8542	-0.01776086	-0.1548755	0.9877743	-0.008360504	0.1243704	0.7369231	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
563	3.088428	811	404.8542	-0.01775752	-0.1548822	0.9877733	-0.008433406	0.1243331	0.7433488	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
564	3.094456	811	404.8542	-0.01775582	-0.1548897	0.9877722	-0.008501782	0.124298	0.7493758	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
565	3.100416	811	404.8542	-0.01775412	-0.1548986	0.9877708	-0.008569403	0.1242633	0.7553361	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
566	3.108868	811	404.8542	-0.01775264	-0.1549054	0.9877698	-0.008665281	0.1242141	0.7637872	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
567	3.1144	811	404.8542	-0.01775103	-0.1549152	0.9877682	-0.008728043	0.124182	0.7693192	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
568	3.11958	811	404.8542	-0.01775029	-0.1549229	0.9877671	-0.008786803	0.1241518	0.7744985	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
569	3.124038	811	404.8542	-0.01775045	-0.1549305	0.9877658	-0.00883737	0.1241259	0.7789557	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
570	3.128448	811	404.8542	-0.01775006	-0.1549354	0.9877651	-0.008887402	0.1241003	0.7833656	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
571	3.132177	811	404.8542	-0.01774838	-0.1549399	0.9877645	-0.008929712	0.1240786	0.787095	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
572	3.13591	811	404.8542	-0.01774966	-0.1549456	0.9877635	-0.008972053	0.1240568	0.7908271	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
573	3.140388	811	404.8542	-0.01774943	-0.1549492	0.9877629	-0.009022856	0.1240308	0.795305	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
574	3.144539	811	404.8542	-0.01774948	-0.1549557	0.987762	-0.009069947	0.1240066	0.7994558	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
575	3.148346	811	404.8542	-0.01775002	-0.1549616	0.987761	-0.009113139	0.1239844	0.8032629	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
576	3.152494	811	404.8542	-0.01775006	-0.1549661	0.9877603	-0.009160191	0.1239603	0.8074101	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
577	3.156626	811	404.8542	-0.01775042	-0.1549711	0.9877595	-0.009207073	0.1239364	0.8115425	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
578	3.160503	811	404.8542	-0.0177507	-0.1549769	0.9877586	-0.00925105	0.1239137	0.8154187	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
579	3.164881	811	404.8542	-0.0177516	-0.1549801	0.9877581	-0.009300715	0.1238882	0.8197964	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
580	3.169591	811	404.8542	-0.01775249	-0.154987	0.987757	-0.00935415	0.1238608	0.8245063	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
581	3.173846	811	404.8542	-0.01775216	-0.1549927	0.9877561	-0.009402413	0.1238361	0.8287604	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
582	3.178186	811	404.8542	-0.01775331	-0.1549971	0.9877554	-0.009451659	0.1238108	0.8331012	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
583	3.18286	811	404.8542	-0.01775457	-0.1550036	0.9877544	-0.009504673	0.1237835	0.837774	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
584	3.187561	811	404.8542	-0.01775622	-0.1550089	0.9877535	-0.009558005	0.1237562	0.8424749	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
585	3.191674	811	404.8542	-0.01775642	-0.1550149	0.9877525	-0.009604672	0.1237324	0.8465882	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
586	3.195228	811	404.8542	-0.01775835	-0.1550204	0.9877517	-0.009644983	0.1237116	0.8501414	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
587	3.199016	811	404.8542	-0.01776064	-0.1550254	0.9877508	-0.00968796	0.1236896	0.8539295	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
588	3.202574	811	404.8542	-0.0177619	-0.155029	0.9877502	-0.009728327	0.123669	0.8574876	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
589	3.206226	811	404.8542	-0.01776293	-0.1550338	0.9877495	-0.009769752	0.1236477	0.8611389	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
590	3.209792	811	404.8542	-0.01776391	-0.1550397	0.9877486	-0.009810202	0.1236269	0.8647044	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
591	3.214014	811	404.8542	-0.01776498	-0.155042	0.9877481	-0.009858102	0.1236023	0.8689263	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
592	3.217844	811	404.8542	-0.01776735	-0.155048	0.9877471	-0.009901551	0.1235802	0.8727561	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
593	3.221273	811	404.8542	-0.01777047	-0.1550539	0.9877462	-0.009940452	0.1235601	0.876185	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
594	3.224943	811	404.8542	-0.01777206	-0.1550582	0.9877455	-0.009982081	0.1235388	0.8798544	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
595	3.228504	811	404.8542	-0.01777346	-0.155062	0.9877448	-0.01002248	0.1235182	0.883415	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
596	3.23222	811	404.8542	-0.01777496	-0.1550668	0.9877441	-0.01006464	0.1234965	0.887131	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
597	3.236276	811	404.8542	-0.01777713	-0.1550707	0.9877434	-0.01011065	0.1234729	0.8911867	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
598	3.240449	811	404.8542	-0.01777963	-0.1550756	0.9877426	-0.010158	0.1234487	0.8953601	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
599	3.245723	811	404.8542	-0.01778212	-0.1550811	0.9877416	-0.01021782	0.1234179	0.9006335	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
600	3.250182	811	404.8542	-0.01778682	-0.1550875	0.9877406	-0.0102684	0.123392	0.9050918	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
601	3.254201	811	404.8542	-0.01779005	-0.1550944	0.9877394	-0.01031401	0.1233686	0.9091113	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
602	3.257782	811	404.8542	-0.01779301	-0.1550988	0.9877387	-0.01035462	0.1233478	0.9126912	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
603	3.262023	811	404.8542	-0.01779527	-0.1551038	0.9877378	-0.01040274	0.1233231	0.9169327	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
604	3.266003	811	404.8542	-0.01779884	-0.1551075	0.9877372	-0.01044789	0.1233	0.9209124	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
605	3.269393	811	404.8542	-0.0178022	-0.1551139	0.9877362	-0.01048635	0.1232802	0.9243019	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
606	3.272652	811	404.8542	-0.01780422	-0.155118	0.9877355	-0.01052331	0.1232613	0.9275605	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
607	3.276501	811	404.8542	-0.01780784	-0.1551217	0.9877349	-0.01056698	0.1232389	0.9314091	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
608	3.280447	811	404.8542	-0.01781095	-0.1551256	0.9877342	-0.01061175	0.1232159	0.9353554	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
609	3.284476	811	404.8542	-0.01781459	-0.1551305	0.9877334	-0.01065745	0.1231925	0.9393836	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
610	3.288677	811	404.8542	-0.01781841	-0.1551348	0.9877326	-0.01070511	0.1231681	0.9435841	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
611	3.292133	811	404.8542	-0.01782218	-0.1551404	0.9877316	-0.01074431	0.1231479	0.94704	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
612	3.296145	811	404.8542	-0.01782522	-0.155145	0.9877309	-0.01078983	0.1231245	0.9510525	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
613	3.299951	811	404.8542	-0.01782932	-0.1551494	0.9877301	-0.010833	0.1231025	0.9548575	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
614	3.303404	811	404.8542	-0.01783299	-0.155155	0.9877292	-0.01087218	0.1230823	0.958311	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
615	3.308003	811	404.8542	-0.01783567	-0.1551572	0.9877288	-0.01092436	0.1230555	0.9629095	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
616	3.312733	811	404.8542	-0.01784097	-0.1551646	0.9877275	-0.01097801	0.123028	0.9676391	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
617	3.317414	811	404.8542	-0.01784694	-0.1551699	0.9877266	-0.01103112	0.1230008	0.9723201	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
618	3.322105	811	404.8542	-0.01785251	-0.1551757	0.9877256	-0.01108433	0.1229735	0.9770106	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
619	3.327292	811	404.8542	-0.01785671	-0.1551802	0.9877248	-0.01114317	0.1229432	0.9821969	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
620	3.33157	811	404.8542	-0.01786358	-0.1551857	0.9877238	-0.01119171	0.1229184	0.9864747	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
621	3.335857	811	404.8542	-0.01786907	-0.1551912	0.9877228	-0.01124034	0.1228935	0.9907615	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
622	3.339563	811	404.8542	-0.01787465	-0.1551971	0.9877217	-0.01128239	0.1228719	0.9944676	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
623	3.343818	811	404.8542	-0.01787928	-0.1552	0.9877213	-0.01133065	0.1228471	0.9987218	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
624	3.347749	811	404.8542	-0.01788444	-0.1552054	0.9877203	-0.01137525	0.1228243	1.002653	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
625	3.351462	811	404.8542	-0.01788981	-0.1552094	0.9877196	-0.01141737	0.1228028	1.006366	0	-0.005672302	0	0.999984	0	359.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
