frame	time_s	mouse_screen_x	mouse_screen_y	mouse_ray_x	mouse_ray_y	mouse_ray_z	PlayerCapsule_0_pos_x	PlayerCapsule_0_pos_y	PlayerCapsule_0_pos_z	PlayerCapsule_0_q_x	PlayerCapsule_0_q_y	PlayerCapsule_0_q_z	PlayerCapsule_0_q_w	PlayerCapsule_0_eul_x	PlayerCapsule_0_eul_y	PlayerCapsule_0_eul_z	PlayerCapsule_0_hovered	Car1_1_pos_x	Car1_1_pos_y	Car1_1_pos_z	Car1_1_q_x	Car1_1_q_y	Car1_1_q_z	Car1_1_q_w	Car1_1_eul_x	Car1_1_eul_y	Car1_1_eul_z	Car1_1_hovered	Car2_2_pos_x	Car2_2_pos_y	Car2_2_pos_z	Car2_2_q_x	Car2_2_q_y	Car2_2_q_z	Car2_2_q_w	Car2_2_eul_x	Car2_2_eul_y	Car2_2_eul_z	Car2_2_hovered	evt_trial_0	evt_lane_1	evt_car_2	evt_yielding_3	evt_ehmi_4
33	0.4115802	810	405.8542	-0.100212	-0.4144051	0.9045585	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
34	0.4164291	810	405.8542	-0.1001911	-0.4143496	0.9045862	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
35	0.4213083	810	405.8542	-0.1001704	-0.414297	0.9046125	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
36	0.4257789	810	405.8542	-0.1001506	-0.4142448	0.9046386	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
37	0.4299737	810	405.8542	-0.1001325	-0.4141971	0.9046625	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
38	0.4341796	810	405.8542	-0.1001148	-0.4141514	0.9046854	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
39	0.4394341	810	405.8542	-0.1000976	-0.4141067	0.9047078	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
40	0.4442724	810	405.8542	-0.1000751	-0.4140503	0.904736	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
41	0.449147	810	405.8542	-0.1000556	-0.4139975	0.9047624	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
42	0.4540603	810	405.8542	-0.1000346	-0.4139447	0.9047889	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
43	0.4588008	810	405.8542	-0.1000138	-0.4138924	0.9048151	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
44	0.4635202	810	405.8542	-0.09999435	-0.413841	0.9048408	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
45	0.4693027	810	405.8542	-0.09997399	-0.4137891	0.9048668	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
46	0.4743729	810	405.8542	-0.09994881	-0.4137262	0.9048983	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
47	0.4786478	810	405.8542	-0.09992826	-0.4136714	0.9049256	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
48	0.4827893	810	405.8542	-0.09991018	-0.4136248	0.9049489	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
49	0.4885373	810	405.8542	-0.09989253	-0.4135804	0.9049711	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
50	0.4934057	810	405.8542	-0.09986742	-0.4135175	0.9050027	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
51	0.4980664	810	405.8542	-0.09984689	-0.4134636	0.9050295	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
52	0.5030351	810	405.8542	-0.09982616	-0.4134129	0.905055	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
53	0.508055	810	405.8542	-0.09980555	-0.4133589	0.9050819	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
54	0.5136014	810	405.8542	-0.09978319	-0.413303	0.9051099	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
55	0.52131	810	405.8542	-0.09976013	-0.4132428	0.90514	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
56	0.5274387	810	405.8542	-0.09972675	-0.4131585	0.9051821	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
57	0.5323869	810	405.8542	-0.09969995	-0.4130913	0.9052157	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
58	0.5383923	810	405.8542	-0.09967794	-0.4130363	0.9052432	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
59	0.5429804	810	405.8542	-0.0996528	-0.4129713	0.9052758	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
60	0.5474563	810	405.8542	-0.09963197	-0.4129208	0.905301	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
61	0.5512931	810	405.8542	-0.09961237	-0.4128699	0.9053264	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
62	0.5547354	810	405.8542	-0.0995956	-0.4128285	0.9053472	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
63	0.5581943	810	405.8542	-0.09958105	-0.4127906	0.9053659	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
64	0.5627741	810	405.8542	-0.09956594	-0.4127519	0.9053853	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
65	0.5677059	810	405.8542	-0.09954593	-0.4127021	0.9054102	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
66	0.5719243	810	405.8542	-0.0995233	-0.4126465	0.905438	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
67	0.576443	810	405.8542	-0.09950514	-0.4126004	0.9054611	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
68	0.5808768	810	405.8542	-0.09948526	-0.4125514	0.9054855	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
69	0.5882307	810	404.8542	-0.09943017	-0.4133215	0.9051403	0	0	0	0	-0.04797813	0	0.9988484	0	354.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
70	0.594537	810	404.8542	-0.09244308	-0.4092636	0.9077211	0	0	0	0	-0.04405531	0	0.9990292	0	354.95	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
71	0.600235	810	404.8542	-0.08933606	-0.4068036	0.9091369	0	0	0	0	-0.04231161	0	0.9991045	0	355.15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
72	0.6068485	810	404.8542	-0.0861935	-0.4051446	0.9101804	0	0	0	0	-0.04056777	0	0.9991768	0	355.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
73	0.6116694	810	404.8542	-0.08386295	-0.4026774	0.9114922	0	0	0	0	-0.03925982	0	0.9992291	0	355.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
74	0.6177976	810	404.8542	-0.0838413	-0.4026241	0.9115177	0	0	0	0	-0.03925982	0	0.9992291	0	355.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
75	0.6232679	810	404.8542	-0.08148026	-0.4009578	0.9124658	0	0	0	0	-0.0379518	0	0.9992796	0	355.65	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
76	0.628804	810	404.8542	-0.07991379	-0.3992968	0.9133323	0	0	0	0	-0.03707975	0	0.9993123	0	355.75	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
77	0.6332192	810	404.8542	-0.07988757	-0.3992358	0.9133613	0	0	0	0	-0.03707975	0	0.9993123	0	355.75	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
78	0.6373067	810	404.8542	-0.07755069	-0.3967858	0.9146295	0	0	0	0	-0.03577162	0	0.99936	0	355.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
79	0.6422096	810	404.8542	-0.07753184	-0.3967402	0.9146507	0	0	0	0	-0.03577162	0	0.99936	0	355.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
80	0.6466102	810	404.8542	-0.07518606	-0.394281	0.9159092	0	0	0	0	-0.03446344	0	0.999406	0	356.05	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
81	0.6507479	810	404.8542	-0.07283475	-0.391825	0.9171523	0	0	0	0	-0.03315518	0	0.9994502	0	356.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
82	0.6552098	810	404.8542	-0.07281508	-0.3917791	0.9171734	0	0	0	0	-0.03315518	0	0.9994502	0	356.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
83	0.66067	810	404.8542	-0.07047993	-0.388515	0.918743	0	0	0	0	-0.03184688	0	0.9994928	0	356.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
84	0.6678113	810	404.8542	-0.07045411	-0.3884538	0.9187708	0	0	0	0	-0.03184688	0	0.9994928	0	356.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
85	0.6725912	810	404.8542	-0.06890035	-0.3851562	0.9202757	0	0	0	0	-0.03097465	0	0.9995202	0	356.45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
86	0.676518	810	404.8542	-0.06737293	-0.3810726	0.9220871	0	0	0	0	-0.03010239	0	0.9995468	0	356.55	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
87	0.6815183	810	404.8542	-0.06735393	-0.3810285	0.9221067	0	0	0	0	-0.03010239	0	0.9995468	0	356.55	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
88	0.6864982	810	404.8542	-0.06585548	-0.3753186	0.9245535	0	0	0	0	-0.02923011	0	0.9995728	0	356.65	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
89	0.6910595	810	404.8542	-0.06436594	-0.3687823	0.9272845	0	0	0	0	-0.02835781	0	0.9995979	0	356.75	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
90	0.6953805	810	404.8542	-0.0643433	-0.3687308	0.9273066	0	0	0	0	-0.02835781	0	0.9995979	0	356.75	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
91	0.7009895	810	404.8542	-0.06367386	-0.3613717	0.9302452	0	0	0	0	-0.02792165	0	0.9996102	0	356.8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
92	0.7063802	810	404.8542	-0.06364755	-0.3613089	0.9302714	0	0	0	0	-0.02792165	0	0.9996102	0	356.8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
93	0.7109965	811	404.8542	-0.06208389	-0.3531016	0.9335228	0	0	0	0	-0.02748548	0	0.9996222	0	356.85	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
94	0.7154953	811	404.8542	-0.06224608	-0.344052	0.9368851	0	0	0	0	-0.02748548	0	0.9996222	0	356.85	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
95	0.7200586	810	404.8542	-0.06312127	-0.3439977	0.9368465	0	0	0	0	-0.02748548	0	0.9996222	0	356.85	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
96	0.7258011	810	404.8542	-0.06245847	-0.3349185	0.9401747	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
97	0.7318478	811	404.8542	-0.06153363	-0.3348561	0.9402579	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
98	0.7371174	810	404.8542	-0.06254242	-0.3273736	0.9428229	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
99	0.7416366	810	404.8542	-0.06265566	-0.3198845	0.9453825	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
100	0.7470718	811	404.8542	-0.06173702	-0.3198353	0.9454596	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
101	0.7522187	810	404.8542	-0.06271289	-0.3139778	0.9473568	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
102	0.7570764	810	404.8542	-0.06276162	-0.3097728	0.948737	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
103	0.7615398	811	404.8542	-0.06184165	-0.3097208	0.9488143	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
104	0.7670344	810	404.8542	-0.06279086	-0.3055166	0.9501141	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
105	0.7717589	810	404.8542	-0.06280779	-0.3029594	0.9509315	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
106	0.7761142	811	404.8542	-0.06188842	-0.3029088	0.951008	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
107	0.7800879	811	404.8542	-0.06189641	-0.3011956	0.9515513	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
108	0.7851077	810	404.8542	-0.06277552	-0.3011476	0.951509	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
109	0.7894357	810	404.8542	-0.06277949	-0.2994259	0.9520519	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
110	0.7947505	811	405.8542	-0.06187682	-0.2985201	0.9523954	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
111	0.8002625	811	405.8542	-0.06185307	-0.2984621	0.9524151	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
112	0.8050718	811	405.8542	-0.06182665	-0.298398	0.9524369	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
113	0.8100727	810	404.8542	-0.06268625	-0.2991993	0.9521294	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
114	0.814537	811	404.8542	-0.06176655	-0.2991466	0.952206	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
115	0.818583	811	404.8542	-0.06174651	-0.2990956	0.9522232	0	0	0	0	-0.02704931	0	0.9996341	0	356.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
