frame	time_s	mouse_screen_x	mouse_screen_y	mouse_ray_x	mouse_ray_y	mouse_ray_z	PlayerCapsule_0_pos_x	PlayerCapsule_0_pos_y	PlayerCapsule_0_pos_z	PlayerCapsule_0_q_x	PlayerCapsule_0_q_y	PlayerCapsule_0_q_z	PlayerCapsule_0_q_w	PlayerCapsule_0_eul_x	PlayerCapsule_0_eul_y	PlayerCapsule_0_eul_z	PlayerCapsule_0_hovered	Car1_1_pos_x	Car1_1_pos_y	Car1_1_pos_z	Car1_1_q_x	Car1_1_q_y	Car1_1_q_z	Car1_1_q_w	Car1_1_eul_x	Car1_1_eul_y	Car1_1_eul_z	Car1_1_hovered	Car2_2_pos_x	Car2_2_pos_y	Car2_2_pos_z	Car2_2_q_x	Car2_2_q_y	Car2_2_q_z	Car2_2_q_w	Car2_2_eul_x	Car2_2_eul_y	Car2_2_eul_z	Car2_2_hovered	evt_trial_0	evt_lane_1	evt_car_2	evt_yielding_3	evt_ehmi_4
6966	29.14208	808	276.8542	0.1041213	0.1740941	0.9792089	0.8619944	0.1259999	1.836378	0	0.05669278	0	0.9983917	0	6.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6967	29.1462	808	276.8542	0.1262896	0.2066346	0.9702335	0.8619944	0.1259999	1.836378	0	0.0684506	0	0.9976546	0	7.849999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6968	29.15057	808	276.8542	0.1262787	0.2066216	0.9702377	0.8619944	0.1259999	1.836378	0	0.0684506	0	0.9976546	0	7.849999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6969	29.15458	808	276.8542	0.1445925	0.2380874	0.9604204	0.8619944	0.1259999	1.836378	0	0.07845909	0	0.9969174	0	8.999999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6970	29.15896	808	276.8542	0.1445834	0.2380745	0.960425	0.8619944	0.1259999	1.836378	0	0.07845909	0	0.9969174	0	8.999999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6971	29.16334	808	276.8542	0.1590606	0.2692911	0.9498326	0.8619944	0.1259999	1.836378	0	0.08672106	0	0.9962326	0	9.95	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6972	29.16754	808	276.8542	0.1590503	0.2692777	0.9498382	0.8619944	0.1259999	1.836378	0	0.08672106	0	0.9962326	0	9.95	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6973	29.17164	808	276.8542	0.1692215	0.2952152	0.9403255	0.8619944	0.1259999	1.836378	0	0.09280504	0	0.9956843	0	10.65	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6974	29.1757	808	276.8542	0.1692114	0.2952029	0.9403312	0.8619944	0.1259999	1.836378	0	0.09280504	0	0.9956843	0	10.65	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6975	29.17957	808	276.8542	0.174272	0.3192714	0.9315014	0.8619944	0.1259999	1.836378	0	0.09628006	0	0.9953543	0	11.05	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6976	29.18341	808	276.8542	0.1742622	0.3192595	0.9315074	0.8619944	0.1259999	1.836378	0	0.09628006	0	0.9953543	0	11.05	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6977	29.18727	808	276.8542	0.1769654	0.3390226	0.9239843	0.8619944	0.1259999	1.836378	0	0.09845135	0	0.9951419	0	11.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6978	29.19082	808	276.8542	0.1769561	0.3390108	0.9239904	0.8619944	0.1259999	1.836378	0	0.09845135	0	0.9951419	0	11.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6979	29.19425	808	276.8542	0.1788395	0.356997	0.9168258	0.8619944	0.1259999	1.836378	0	0.1001881	0	0.9949685	0	11.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6980	29.19774	809	276.8542	0.1801247	0.3569891	0.9165773	0.8619944	0.1259999	1.836378	0	0.1001881	0	0.9949685	0	11.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6981	29.20117	809	276.8542	0.1788458	0.3732253	0.9103389	0.8619944	0.1259999	1.836378	0	0.1001881	0	0.9949685	0	11.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6982	29.20482	809	276.8542	0.1788375	0.3732142	0.9103452	0.8619944	0.1259999	1.836378	0	0.1001881	0	0.9949685	0	11.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6983	29.20928	808	276.8542	0.177536	0.3731995	0.9106059	0.8619944	0.1259999	1.836378	0	0.1001881	0	0.9949685	0	11.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6984	29.21324	808	276.8542	0.1764694	0.3861014	0.9054193	0.8619944	0.1259999	1.836378	0	0.1001881	0	0.9949685	0	11.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6985	29.2171	809	276.8542	0.1777524	0.3860922	0.9051723	0.8619944	0.1259999	1.836378	0	0.1001881	0	0.9949685	0	11.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6986	29.22061	809	276.8542	0.1744997	0.3965183	0.9012897	0.8619944	0.1259999	1.836378	0	0.09888556	0	0.9950988	0	11.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6987	29.22478	809	276.8542	0.1744918	0.3965074	0.901296	0.8619944	0.1259999	1.836378	0	0.09888556	0	0.9950988	0	11.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6988	29.22823	809	276.8542	0.1698078	0.4052866	0.8982806	0.8619944	0.1259999	1.836378	0	0.09671436	0	0.9953122	0	11.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6989	29.23185	809	276.8542	0.1697991	0.4052756	0.8982872	0.8619944	0.1259999	1.836378	0	0.09671436	0	0.9953122	0	11.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6990	29.2355	809	276.8542	0.1636338	0.4132256	0.8958061	0.8619944	0.1259999	1.836378	0	0.0936739	0	0.995603	0	10.75	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6991	29.23929	809	276.8542	0.1636245	0.4132132	0.8958136	0.8619944	0.1259999	1.836378	0	0.0936739	0	0.995603	0	10.75	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6992	29.24277	809	276.8542	0.1567691	0.4203397	0.8937215	0.8619944	0.1259999	1.836378	0	0.09019803	0	0.9959239	0	10.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6993	29.2466	809	276.8542	0.1567619	0.4203276	0.8937284	0.8619944	0.1259999	1.836378	0	0.09019803	0	0.9959239	0	10.35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6994	29.2501	809	276.8542	0.1491567	0.4274268	0.8916606	0.8619944	0.1259999	1.836378	0	0.08628636	0	0.9962704	0	9.899999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6995	29.25373	809	276.8542	0.1491479	0.427416	0.8916672	0.8619944	0.1259999	1.836378	0	0.08628636	0	0.9962704	0	9.899999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6996	29.25724	809	276.8542	0.1409845	0.4321307	0.8907225	0.8619944	0.1259999	1.836378	0	0.0819385	0	0.9966374	0	9.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6997	29.26084	809	276.8542	0.140977	0.4321182	0.8907297	0.8619944	0.1259999	1.836378	0	0.0819385	0	0.9966374	0	9.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6998	29.26471	809	276.8542	0.1409684	0.4321054	0.8907373	0.8619944	0.1259999	1.836378	0	0.0819385	0	0.9966374	0	9.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6999	29.26838	809	276.8542	0.1328883	0.4360225	0.8900703	0.8619944	0.1259999	1.836378	0	0.07758908	0	0.9969854	0	8.899999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7000	29.27207	809	276.8542	0.1328783	0.4360102	0.8900778	0.8619944	0.1259999	1.836378	0	0.07758908	0	0.9969854	0	8.899999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7001	29.27535	809	276.8542	0.1248739	0.4391346	0.8897007	0.8619944	0.1259999	1.836378	0	0.07323819	0	0.9973145	0	8.399999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7002	29.27865	809	276.8542	0.1248668	0.4391234	0.8897073	0.8619944	0.1259999	1.836378	0	0.07323819	0	0.9973145	0	8.399999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7003	29.28252	809	276.8542	0.1169842	0.4406794	0.8900092	0.8619944	0.1259999	1.836378	0	0.06888591	0	0.9976246	0	7.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7004	29.28639	809	276.8542	0.1169747	0.4406649	0.8900176	0.8619944	0.1259999	1.836378	0	0.06888591	0	0.9976246	0	7.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7005	29.28971	809	276.8542	0.1091441	0.4414348	0.8906306	0.8619944	0.1259999	1.836378	0	0.06453231	0	0.9979156	0	7.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7006	29.29326	809	276.8542	0.1091368	0.4414219	0.8906379	0.8619944	0.1259999	1.836378	0	0.06453231	0	0.9979156	0	7.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7007	29.29686	809	277.8542	0.109053	0.4425919	0.8900673	0.8619944	0.1259999	1.836378	0	0.06453231	0	0.9979156	0	7.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7008	29.30024	809	277.8542	0.101272	0.4425785	0.8909928	0.8619944	0.1259999	1.836378	0	0.06017748	0	0.9981877	0	6.900001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7009	29.30413	809	276.8542	0.1013339	0.4413839	0.8915782	0.8619944	0.1259999	1.836378	0	0.06017748	0	0.9981877	0	6.900001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7010	29.30746	809	276.8542	0.0935839	0.440585	0.8928196	0.8619944	0.1259999	1.836378	0	0.05582151	0	0.9984408	0	6.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7011	29.31129	809	277.8542	0.09351014	0.441756	0.8922486	0.8619944	0.1259999	1.836378	0	0.05582151	0	0.9984408	0	6.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7012	29.31487	809	277.8542	0.08582932	0.4393919	0.8941857	0.8619944	0.1259999	1.836378	0	0.05146447	0	0.9986749	0	5.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7013	29.31846	809	277.8542	0.08582005	0.4393778	0.8941935	0.8619944	0.1259999	1.836378	0	0.05146447	0	0.9986749	0	5.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7014	29.32178	809	277.8542	0.07885917	0.4377955	0.8956095	0.8619944	0.1259999	1.836378	0	0.0475423	0	0.9988693	0	5.45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7015	29.32579	809	277.8542	0.07885005	0.4377826	0.8956166	0.8619944	0.1259999	1.836378	0	0.0475423	0	0.9988693	0	5.45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7016	29.32962	809	277.8542	0.07190253	0.435412	0.8973553	0.8619944	0.1259999	1.836378	0	0.04361939	0	0.9990483	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7017	29.33317	809	277.8542	0.07189304	0.4353977	0.8973629	0.8619944	0.1259999	1.836378	0	0.04361939	0	0.9990483	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7018	29.33661	809	277.8542	0.0718835	0.4353837	0.8973705	0.8619944	0.1259999	1.836378	0	0.04361939	0	0.9990483	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7019	29.34	809	277.8542	0.06651557	0.432225	0.8993093	0.8619944	0.1259999	1.836378	0	0.04056777	0	0.9991769	0	4.650001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7020	29.34406	809	277.8542	0.06650684	0.4322115	0.8993164	0.8619944	0.1259999	1.836378	0	0.04056777	0	0.9991769	0	4.650001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7021	29.3478	809	277.8542	0.06111387	0.4290451	0.9012133	0.8619944	0.1259999	1.836378	0	0.03751578	0	0.9992961	0	4.300001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7022	29.3512	809	277.8542	0.06110392	0.4290313	0.9012206	0.8619944	0.1259999	1.836378	0	0.03751578	0	0.9992961	0	4.300001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7023	29.35461	809	277.8542	0.05721498	0.4274398	0.9022315	0.8619944	0.1259999	1.836378	0	0.03533556	0	0.9993755	0	4.05	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7024	29.35814	809	277.8542	0.05720752	0.4274254	0.9022388	0.8619944	0.1259999	1.836378	0	0.03533556	0	0.9993755	0	4.05	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7025	29.36163	809	277.8542	0.05333377	0.4250427	0.9036007	0.8619944	0.1259999	1.836378	0	0.03315518	0	0.9994502	0	3.800001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7026	29.36619	809	277.8542	0.05332454	0.4250285	0.903608	0.8619944	0.1259999	1.836378	0	0.03315518	0	0.9994502	0	3.800001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7027	29.3696	809	277.8542	0.04864841	0.4226391	0.9049914	0.8619944	0.1259999	1.836378	0	0.03053852	0	0.9995336	0	3.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7028	29.37311	809	277.8542	0.04863971	0.4226246	0.9049987	0.8619944	0.1259999	1.836378	0	0.03053852	0	0.9995336	0	3.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7029	29.37678	809	277.8542	0.04863142	0.4226107	0.9050057	0.8619944	0.1259999	1.836378	0	0.03053852	0	0.9995336	0	3.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7030	29.38029	809	277.8542	0.04552579	0.4202204	0.9062793	0.8619944	0.1259999	1.836378	0	0.02879396	0	0.9995854	0	3.300001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7031	29.38395	809	277.8542	0.04551656	0.4202066	0.9062862	0.8619944	0.1259999	1.836378	0	0.02879396	0	0.9995854	0	3.300001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7032	29.38776	809	277.8542	0.04238221	0.4186061	0.9071785	0.8619944	0.1259999	1.836378	0	0.02704931	0	0.9996341	0	3.100001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7033	29.39186	809	277.8542	0.04237217	0.4185907	0.907186	0.8619944	0.1259999	1.836378	0	0.02704931	0	0.9996341	0	3.100001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7034	29.39568	809	277.8542	0.04002362	0.4169878	0.9080305	0.8619944	0.1259999	1.836378	0	0.02574077	0	0.9996687	0	2.950001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7035	29.39953	809	277.8542	0.04001503	0.4169706	0.9080387	0.8619944	0.1259999	1.836378	0	0.02574077	0	0.9996687	0	2.950001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7036	29.40357	809	277.8542	0.03843784	0.4161614	0.908478	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7037	29.4081	809	276.8542	0.03845447	0.4149446	0.9090337	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7038	29.41188	809	276.8542	0.03844114	0.4149249	0.9090433	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7039	29.41579	808	277.8542	0.03708939	0.4161038	0.9085604	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7040	29.41988	808	277.8542	0.0370791	0.4160869	0.9085686	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7041	29.42395	808	277.8542	0.03706819	0.4160693	0.908577	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7042	29.42778	808	277.8542	0.03705755	0.4160518	0.9085855	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7043	29.43134	808	277.8542	0.03704666	0.4160351	0.9085937	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7044	29.43529	808	277.8542	0.03703749	0.4160188	0.9086015	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7045	29.43871	808	277.8542	0.03702701	0.4160016	0.9086097	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7046	29.44244	808	277.8542	0.03701756	0.4159864	0.9086171	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7047	29.44654	808	277.8542	0.03700904	0.4159687	0.9086255	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7048	29.45049	808	277.8542	0.03699805	0.4159507	0.9086342	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7049	29.45387	808	277.8542	0.0369882	0.4159327	0.9086429	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7050	29.45743	808	277.8542	0.03697849	0.4159178	0.90865	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7051	29.46132	808	277.8542	0.03696876	0.4159003	0.9086584	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7052	29.46536	808	277.8542	0.03695864	0.4158837	0.9086666	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7053	29.46896	808	277.8542	0.03694821	0.4158649	0.9086755	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7054	29.47264	809	276.8542	0.03828339	0.4146527	0.9091741	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7055	29.47645	809	276.8542	0.03827306	0.4146369	0.9091817	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7056	29.48037	808	276.8542	0.03694683	0.4146143	0.9092469	0.8619944	0.1259999	1.836378	0	0.02486838	0	0.9996907	0	2.850001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7057	29.48428	808	276.8542	0.0392792	0.4161842	0.9084316	0.8619944	0.1259999	1.836378	0	0.02617695	0	0.9996573	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7058	29.48782	808	276.8542	0.0392684	0.4161659	0.9084404	0.8619944	0.1259999	1.836378	0	0.02617695	0	0.9996573	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7059	29.49126	808	276.8542	0.04159724	0.417736	0.9076157	0.8619944	0.1259999	1.836378	0	0.02748548	0	0.9996222	0	3.150001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7060	29.49469	808	276.8542	0.04158879	0.4177192	0.9076238	0.8619944	0.1259999	1.836378	0	0.02748548	0	0.9996222	0	3.150001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7061	29.49828	808	276.8542	0.04389252	0.4200799	0.9064251	0.8619944	0.1259999	1.836378	0	0.02879396	0	0.9995854	0	3.300001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7062	29.50175	808	276.8542	0.04388342	0.420064	0.9064328	0.8619944	0.1259999	1.836378	0	0.02879396	0	0.9995854	0	3.300001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
